FileOrder,ModelName,ModelPath,PatternType,SpeciesG_PD_Vertices,SpeciesG_PD_Edges,SpeciesG_PD_InDegreeMIN,SpeciesG_PD_InDegreeMEAN,SpeciesG_PD_InDegreeMAX,SpeciesG_PD_InDegreeSUM,SpeciesG_PD_OutDegreeMIN,SpeciesG_PD_OutDegreeMEAN,SpeciesG_PD_OutDegreeMAX,SpeciesG_PD_OutDegreeSUM,SpeciesG_PD_TotalDegreeMIN,SpeciesG_PD_TotalDegreeMEAN,SpeciesG_PD_TotalDegreeMAX,SpeciesG_PD_TotalDegreeSUM,SpeciesG_PD_Density,SpeciesG_PD_Reciprocity,SpeciesG_PD_WeakComponents,SpeciesG_PUD_UNDIRECTEDBiconnectedComponents,SpeciesG_PUD_UNDIRECTEDArticulationPoints,ReactionG_PD_Vertices,ReactionG_PD_Edges,ReactionG_PD_InDegreeMIN,ReactionG_PD_InDegreeMEAN,ReactionG_PD_InDegreeMAX,ReactionG_PD_InDegreeSUM,ReactionG_PD_OutDegreeMIN,ReactionG_PD_OutDegreeMEAN,ReactionG_PD_OutDegreeMAX,ReactionG_PD_OutDegreeSUM,ReactionG_PD_TotalDegreeMIN,ReactionG_PD_TotalDegreeMEAN,ReactionG_PD_TotalDegreeMAX,ReactionG_PD_TotalDegreeSUM,ReactionG_PD_Density,ReactionG_PD_Reciprocity,ReactionG_PD_WeakComponents,ReactionG_PUD_UNDIRECTEDBiconnectedComponents,ReactionG_PUD_UNDIRECTEDArticulationPoints,NG_NumOfConstantSpecies,NG_NumOfNONConstantSpecies,NG_Species_X_Reactions,NG_UpdatesMIN,NG_UpdatesMEAN,NG_UpdatesMAX,NG_UpdatesSUM
186,186_BIOMD0000000571.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/186_BIOMD0000000571.xml.mcp.sbml,WithProbWEAK_UNTIL,111,286,0,2.576576577,15,286,0,2.576576577,15,286,0,5.153153153,30,572,0.023212402,1,22,31,15,184,1718,2,9.336956522,32,1718,3,9.336956522,24,1718,4,17.45108696,48,3211,0.050744329,0.737485448,9,1,0,53,58,20424,2,2.445652174,4,450
187,187_BIOMD0000000594.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/187_BIOMD0000000594.xml.mcp.sbml,WithProbWEAK_UNTIL,33,368,0,11.15151515,28,368,0,11.15151515,28,368,0,22.3030303,56,736,0.337924702,1,5,1,0,240,7696,8,32.06666667,96,7696,12,32.06666667,68,7696,19,62.86666667,162,15088,0.133611111,0.566528067,1,1,0,0,33,7920,2,2.533333333,3,608
188,188_BIOMD0000000488.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/188_BIOMD0000000488.xml.mcp.sbml,WithProbWEAK_UNTIL,69,319,0,4.623188406,28,319,0,4.623188406,24,319,0,8.52173913,32,588,0.067002731,0.495297806,2,6,5,112,1410,2,12.58928571,22,1410,2,12.58928571,25,1410,4,23.16964286,44,2595,0.112404337,0.773758865,1,1,0,5,64,7728,2,3.303571429,5,370
189,189_BIOMD0000000560.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/189_BIOMD0000000560.xml.mcp.sbml,WithProbWEAK_UNTIL,65,250,0,3.846153846,20,250,0,3.846153846,12,250,1,6.953846154,21,452,0.059171598,0.56,1,2,1,117,1089,2,9.307692308,28,1089,2,9.307692308,22,1089,4,16.82905983,46,1969,0.079552926,0.722681359,1,1,0,3,62,7605,2,2.905982906,5,340
190,190_BIOMD0000000399.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/190_BIOMD0000000399.xml.mcp.sbml,WithProbWEAK_UNTIL,101,442,0,4.376237624,12,442,0,4.376237624,12,442,0,8.752475248,24,884,0.043329085,0.981900452,7,7,6,242,3348,1,13.83471074,35,3348,2,13.83471074,22,3348,3,26.25619835,53,6354,0.057168226,0.602747909,1,1,0,8,93,24442,2,2.826446281,3,684
191,191_BIOMD0000000544.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/191_BIOMD0000000544.xml.mcp.sbml,WithProbWEAK_UNTIL,116,343,0,2.956896552,12,343,0,2.956896552,10,343,0,5.913793103,21,686,0.025490488,0.752186589,6,24,16,187,1684,1,9.005347594,36,1684,1,9.005347594,19,1684,2,16.68983957,50,3121,0.048156939,0.57304038,4,1,0,14,102,21692,2,2.834224599,5,530
192,192_BIOMD0000000559.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/192_BIOMD0000000559.xml.mcp.sbml,WithProbWEAK_UNTIL,90,217,0,2.411111111,14,217,0,2.411111111,21,217,1,4.811111111,30,433,0.026790123,0.539170507,1,26,25,136,2342,2,17.22058824,49,2342,1,17.22058824,41,2342,2,33.00735294,79,4489,0.126621972,0.652860803,1,19,18,1,89,12240,2,2.595588235,3,353
193,193_BIOMD0000000504.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/193_BIOMD0000000504.xml.mcp.sbml,WithProbWEAK_UNTIL,75,275,0,3.666666667,26,275,0,3.666666667,29,275,0,6.573333333,32,493,0.048888889,0.541818182,2,6,5,132,1423,2,10.78030303,36,1423,2,10.78030303,38,1423,4,19.82575758,70,2617,0.081668962,0.761068166,1,1,0,2,73,9900,2,2.893939394,5,382
194,194_BIOMD0000000543.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/194_BIOMD0000000543.xml.mcp.sbml,WithProbWEAK_UNTIL,119,367,0,3.084033613,12,367,0,3.084033613,10,367,0,6.168067227,21,734,0.025916249,0.746594005,6,25,17,199,1881,1,9.452261307,38,1881,1,9.452261307,20,1881,2,17.58291457,52,3499,0.047498801,0.566188198,4,1,0,14,105,23681,2,2.844221106,5,566
195,195_BIOMD0000000452.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/195_BIOMD0000000452.xml.mcp.sbml,WithProbWEAK_UNTIL,109,367,0,3.366972477,15,367,0,3.366972477,11,367,0,6.733944954,26,734,0.030889656,0.752043597,2,11,9,186,1739,1,9.349462366,41,1739,2,9.349462366,23,1739,2,17.33333333,57,3224,0.050265927,0.562392179,1,2,1,0,109,20274,2,2.97311828,6,553
196,196_BIOMD0000000453.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/196_BIOMD0000000453.xml.mcp.sbml,WithProbWEAK_UNTIL,109,367,0,3.366972477,15,367,0,3.366972477,11,367,0,6.733944954,26,734,0.030889656,0.752043597,2,11,9,186,1739,1,9.349462366,41,1739,2,9.349462366,23,1739,2,17.33333333,57,3224,0.050265927,0.562392179,1,2,1,0,109,20274,2,2.97311828,6,553
197,197_BIOMD0000000608.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/197_BIOMD0000000608.xml.mcp.sbml,WithProbWEAK_UNTIL,97,456,0,4.701030928,35,456,0,4.701030928,35,456,1,8.371134021,59,812,0.048464236,0.635964912,6,37,30,140,2777,1,19.83571429,93,2777,1,19.83571429,109,2777,2,37.38571429,192,5234,0.141683673,0.764133958,6,4,3,45,52,13580,2,3.235714286,11,453
198,198_BIOMD0000000588.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/198_BIOMD0000000588.xml.mcp.sbml,WithProbWEAK_UNTIL,96,316,0,3.291666667,14,316,0,3.291666667,14,316,1,6.09375,20,585,0.034288194,0.509493671,1,37,32,165,1626,1,9.854545455,23,1626,2,9.854545455,25,1626,4,18.06060606,41,2980,0.059724518,0.697416974,1,2,1,22,74,15840,2,2.733333333,5,451
199,199_BIOMD0000000457.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/199_BIOMD0000000457.xml.mcp.sbml,WithProbWEAK_UNTIL,166,439,0,2.644578313,21,439,0,2.644578313,21,439,0,5.289156627,42,878,0.015931195,0.519362187,2,6,5,200,2716,2,13.58,43,2716,3,13.58,23,2716,4,25.765,64,5153,0.0679,0.611561119,1,1,0,3,163,33200,2,3.13,16,626
200,200_BIOMD0000000579.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/200_BIOMD0000000579.xml.mcp.sbml,WithProbWEAK_UNTIL,240,535,0,2.229166667,35,535,0,2.229166667,51,535,0,4.420833333,58,1061,0.009288194,0.244859813,60,10,9,189,2299,1,12.16402116,50,2299,1,12.16402116,49,2299,1,22.67724868,93,4286,0.0643599,0.758590692,2,7,6,0,240,45360,2,3.201058201,9,605
201,201_BIOMD0000000474.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/201_BIOMD0000000474.xml.mcp.sbml,WithProbWEAK_UNTIL,133,397,0,2.984962406,17,397,0,2.984962406,37,397,0,5.894736842,41,784,0.022443326,0.690176322,44,9,4,367,4777,2,13.01634877,41,4777,2,13.01634877,43,4777,3,24.97547684,83,9166,0.03546689,0.702951643,9,2,1,29,104,48811,2,2.0626703,4,757
202,202_BIOMD0000000496.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/202_BIOMD0000000496.xml.mcp.sbml,WithProbWEAK_UNTIL,295,3621,0,12.27457627,376,3621,0,12.27457627,376,3621,0,24.54237288,750,7240,0.041608733,0.965479149,2,8,7,566,94950,2,167.7561837,573,94950,1,167.7561837,513,94950,2,333.040636,1082,188501,0.296389017,0.679842022,1,2,1,15,280,166970,2,4.85335689,39,2747
203,203_BIOMD0000000497.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/203_BIOMD0000000497.xml.mcp.sbml,WithProbWEAK_UNTIL,295,3621,0,12.27457627,376,3621,0,12.27457627,376,3621,0,24.54237288,750,7240,0.041608733,0.965479149,2,8,7,566,94950,2,167.7561837,573,94950,1,167.7561837,513,94950,2,333.040636,1082,188501,0.296389017,0.679842022,1,2,1,15,280,166970,2,4.85335689,39,2747
204,204_BIOMD0000000471.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/204_BIOMD0000000471.xml.mcp.sbml,WithProbWEAK_UNTIL,657,3702,0,5.634703196,165,3702,0,5.634703196,187,3702,0,11.26940639,352,7404,0.008576413,0.696380335,348,8,7,561,39796,2,70.93761141,375,39796,3,70.93761141,302,39796,4,139.7290553,626,78388,0.126448505,0.790531712,1,1,0,354,303,368577,2,4.240641711,73,2379
205,205_BIOMD0000000472.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/205_BIOMD0000000472.xml.mcp.sbml,WithProbWEAK_UNTIL,657,3702,0,5.634703196,165,3702,0,5.634703196,187,3702,0,11.26940639,352,7404,0.008576413,0.696380335,348,8,7,561,39796,2,70.93761141,375,39796,3,70.93761141,302,39796,4,139.7290553,626,78388,0.126448505,0.790531712,1,1,0,354,303,368577,2,4.240641711,73,2379
206,206_BIOMD0000000473.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/206_BIOMD0000000473.xml.mcp.sbml,WithProbWEAK_UNTIL,713,3771,0,5.288920056,177,3771,0,5.288920056,199,3771,0,10.57784011,376,7542,0.00741784,0.701140281,395,13,12,590,41899,2,71.01525424,389,41899,2,71.01525424,318,41899,4,139.9152542,656,82550,0.120364838,0.775388434,1,1,0,403,310,420670,2,4.181355932,73,2467
207,207_BIOMD0000000469.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/207_BIOMD0000000469.xml.mcp.sbml,WithProbWEAK_UNTIL,786,3265,0,4.15394402,185,3265,0,4.15394402,187,3265,0,8.307888041,371,6530,0.005284916,0.938437979,362,29,28,791,48701,2,61.56890013,779,48701,2,61.56890013,569,48701,4,121.1668774,1283,95843,0.077836789,0.78049732,1,10,1,384,402,621726,2,3.86346397,68,3056
208,208_BIOMD0000000470.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/208_BIOMD0000000470.xml.mcp.sbml,WithProbWEAK_UNTIL,786,3265,0,4.15394402,185,3265,0,4.15394402,187,3265,0,8.307888041,371,6530,0.005284916,0.938437979,362,29,28,791,48701,2,61.56890013,779,48701,2,61.56890013,569,48701,4,121.1668774,1283,95843,0.077836789,0.78049732,1,10,1,384,402,621726,2,3.86346397,68,3056
209,209_BIOMD0000000574.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/209_BIOMD0000000574.xml.mcp.sbml,WithProbWEAK_UNTIL,195,2176,6,11.15897436,384,2176,6,11.15897436,384,2176,12,22.31794872,768,4352,0.05722551,1,1,1,0,1152,325888,10,282.8888889,784,325888,16,282.8888889,400,325888,31,564.3333333,1182,650112,0.245563272,0.507069914,1,1,0,1,194,224640,2,2.888888889,3,3328
210,210_BIOMD0000000595.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/210_BIOMD0000000595.xml.mcp.sbml,WithProbWEAK_UNTIL,218,4392,0,20.14678899,210,4392,0,20.14678899,210,4392,0,40.29357798,420,8784,0.092416463,1,7,1,0,2980,348440,12,116.9261745,712,348440,16,116.9261745,502,348440,27,232.6154362,1212,693194,0.039236971,0.51797727,1,1,0,0,218,649640,2,2.473825503,3,7372
