FileOrder,ModelName,ModelPath,PatternType,SpeciesG_PD_Vertices,SpeciesG_PD_Edges,SpeciesG_PD_InDegreeMIN,SpeciesG_PD_InDegreeMEAN,SpeciesG_PD_InDegreeMAX,SpeciesG_PD_InDegreeSUM,SpeciesG_PD_OutDegreeMIN,SpeciesG_PD_OutDegreeMEAN,SpeciesG_PD_OutDegreeMAX,SpeciesG_PD_OutDegreeSUM,SpeciesG_PD_TotalDegreeMIN,SpeciesG_PD_TotalDegreeMEAN,SpeciesG_PD_TotalDegreeMAX,SpeciesG_PD_TotalDegreeSUM,SpeciesG_PD_Density,SpeciesG_PD_Reciprocity,SpeciesG_PD_WeakComponents,SpeciesG_PUD_UNDIRECTEDBiconnectedComponents,SpeciesG_PUD_UNDIRECTEDArticulationPoints,ReactionG_PD_Vertices,ReactionG_PD_Edges,ReactionG_PD_InDegreeMIN,ReactionG_PD_InDegreeMEAN,ReactionG_PD_InDegreeMAX,ReactionG_PD_InDegreeSUM,ReactionG_PD_OutDegreeMIN,ReactionG_PD_OutDegreeMEAN,ReactionG_PD_OutDegreeMAX,ReactionG_PD_OutDegreeSUM,ReactionG_PD_TotalDegreeMIN,ReactionG_PD_TotalDegreeMEAN,ReactionG_PD_TotalDegreeMAX,ReactionG_PD_TotalDegreeSUM,ReactionG_PD_Density,ReactionG_PD_Reciprocity,ReactionG_PD_WeakComponents,ReactionG_PUD_UNDIRECTEDBiconnectedComponents,ReactionG_PUD_UNDIRECTEDArticulationPoints,NG_NumOfConstantSpecies,NG_NumOfNONConstantSpecies,NG_Species_X_Reactions,NG_UpdatesMIN,NG_UpdatesMEAN,NG_UpdatesMAX,NG_UpdatesSUM
206,206_BIOMD0000000189.xml.ssa,./models/sbml/test/all/206_BIOMD0000000189.xml.ssa.sbml,WithProbWEAK_UNTIL,18,30,0,1.666666667,4,30,0,1.666666667,5,30,1,3.166666667,7,57,0.092592593,0.3,1,8,5,14,63,1,4.5,11,63,2,4.5,7,63,3,7.571428571,16,106,0.321428571,0.666666667,1,3,2,0,18,252,2,3.071428571,4,43
207,207_MODEL4780784080.xml.ssa,./models/sbml/test/all/207_MODEL4780784080.xml.ssa.sbml,WithProbWEAK_UNTIL,14,20,0,1.428571429,3,20,0,1.428571429,4,20,1,2.857142857,5,40,0.102040816,0.4,1,10,6,10,43,2,4.3,7,43,2,4.3,6,43,3,7.1,11,71,0.43,0.813953488,1,3,2,0,14,140,2,3,4,30
208,208_BIOMD0000000170.xml.ssa,./models/sbml/test/all/208_BIOMD0000000170.xml.ssa.sbml,WithProbWEAK_UNTIL,18,17,0,0.944444444,2,17,0,0.944444444,3,17,1,1.888888889,5,34,0.052469136,0.352941176,4,2,1,17,51,1,3,5,51,1,3,5,51,2,5,9,85,0.176470588,0.725490196,4,1,0,0,18,306,2,2,2,34
209,209_BIOMD0000000301.xml.ssa,./models/sbml/test/all/209_BIOMD0000000301.xml.ssa.sbml,WithProbWEAK_UNTIL,23,15,0,0.652173913,1,15,0,0.652173913,1,15,1,1.304347826,2,30,0.028355388,0,8,1,0,15,22,1,1.466666667,2,22,1,1.466666667,2,22,1,1.933333333,2,29,0.097777778,0.681818182,8,0,0,0,23,345,2,2,2,30
210,210_BIOMD0000000318.xml.ssa,./models/sbml/test/all/210_BIOMD0000000318.xml.ssa.sbml,WithProbWEAK_UNTIL,19,19,0,1,2,19,0,1,3,19,1,2,5,38,0.052631579,0.210526316,4,2,1,17,52,1,3.058823529,9,52,1,3.058823529,7,52,2,5.058823529,14,86,0.179930796,0.692307692,4,1,0,0,19,323,2,2.117647059,3,36
211,211_BIOMD0000000059.xml.ssa,./models/sbml/test/all/211_BIOMD0000000059.xml.ssa.sbml,WithProbWEAK_UNTIL,13,18,0,1.384615385,5,18,0,1.384615385,5,18,1,2.769230769,6,36,0.106508876,0.111111111,4,3,1,18,70,1,3.888888889,6,70,1,3.888888889,6,70,2,6.777777778,10,122,0.216049383,0.742857143,4,1,0,0,13,234,2,2,2,36
212,212_BIOMD0000000081.xml.ssa,./models/sbml/test/all/212_BIOMD0000000081.xml.ssa.sbml,WithProbWEAK_UNTIL,21,22,0,1.047619048,3,22,0,1.047619048,3,22,1,2.095238095,5,44,0.049886621,0.090909091,2,6,4,15,52,2,3.466666667,5,52,1,3.466666667,6,52,2,5.533333333,9,83,0.231111111,0.75,2,3,2,0,21,315,2,2.466666667,3,37
213,213_BIOMD0000000313.xml.ssa,./models/sbml/test/all/213_BIOMD0000000313.xml.ssa.sbml,WithProbWEAK_UNTIL,19,16,0,0.842105263,2,16,0,0.842105263,2,16,1,1.684210526,3,32,0.04432133,0.375,7,5,4,16,33,1,2.0625,3,33,1,2.0625,3,33,1,3.125,5,50,0.12890625,0.848484848,7,4,3,0,19,304,2,2,2,32
214,214_MODEL1004070001.xml.ssa,./models/sbml/test/all/214_MODEL1004070001.xml.ssa.sbml,WithProbWEAK_UNTIL,21,32,0,1.523809524,4,32,0,1.523809524,6,32,1,3.047619048,8,64,0.072562358,0.0625,1,12,6,15,68,3,4.533333333,8,68,2,4.533333333,9,68,4,7.733333333,15,116,0.302222222,0.764705882,1,2,1,0,21,315,2,2.8,4,42
215,215_BIOMD0000000181.xml.ssa,./models/sbml/test/all/215_BIOMD0000000181.xml.ssa.sbml,WithProbWEAK_UNTIL,18,18,0,1,3,18,0,1,3,18,1,2,4,36,0.055555556,0,6,2,1,18,48,1,2.666666667,4,48,1,2.666666667,4,48,2,4.333333333,6,78,0.148148148,0.75,6,1,0,0,18,324,2,2,2,36
216,216_MODEL6623617994.xml.ssa,./models/sbml/test/all/216_MODEL6623617994.xml.ssa.sbml,WithProbWEAK_UNTIL,22,40,0,1.818181818,7,40,0,1.818181818,7,40,1,3.636363636,11,80,0.082644628,0.15,1,4,3,16,75,2,4.6875,8,75,1,4.6875,8,75,2,7.8125,14,125,0.29296875,0.813333333,1,2,1,0,22,352,2,3.0625,5,49
217,217_BIOMD0000000028.xml.ssa,./models/sbml/test/all/217_BIOMD0000000028.xml.ssa.sbml,WithProbWEAK_UNTIL,16,31,1,1.9375,4,31,1,1.9375,4,31,3,3.875,8,62,0.12109375,0.258064516,1,1,0,17,95,2,5.588235294,12,95,2,5.588235294,7,95,3,9.764705882,17,166,0.328719723,0.589473684,1,1,0,0,16,272,2,2.823529412,3,48
218,218_BIOMD0000000179.xml.ssa,./models/sbml/test/all/218_BIOMD0000000179.xml.ssa.sbml,WithProbWEAK_UNTIL,21,17,0,0.80952381,3,17,0,0.80952381,3,17,1,1.619047619,4,34,0.038548753,0,7,2,1,17,35,1,2.058823529,4,35,1,2.058823529,4,35,2,3.117647059,6,53,0.121107266,0.714285714,7,1,0,0,21,357,2,2,2,34
219,219_BIOMD0000000217.xml.ssa,./models/sbml/test/all/219_BIOMD0000000217.xml.ssa.sbml,WithProbWEAK_UNTIL,22,46,0,2.090909091,6,46,0,2.090909091,6,46,1,4.181818182,10,92,0.095041322,0.260869565,3,1,0,16,67,2,4.1875,8,67,1,4.1875,8,67,2,6.8125,13,109,0.26171875,0.850746269,3,1,0,0,22,352,2,3.1875,6,51
220,220_MODEL6185746832.xml.ssa,./models/sbml/test/all/220_MODEL6185746832.xml.ssa.sbml,WithProbWEAK_UNTIL,14,36,2,2.571428571,6,36,1,2.571428571,4,36,3,5.142857143,9,72,0.183673469,0.666666667,1,4,3,18,102,3,5.666666667,15,102,4,5.666666667,7,102,6,10,20,180,0.314814815,0.68627451,1,1,0,0,14,252,3,3,3,54
221,221_MODEL0911120000.xml.ssa,./models/sbml/test/all/221_MODEL0911120000.xml.ssa.sbml,WithProbWEAK_UNTIL,18,18,0,1,2,18,0,1,2,18,1,2,4,36,0.055555556,0.111111111,5,2,1,18,48,1,2.666666667,4,48,1,2.666666667,4,48,1,4.333333333,7,78,0.148148148,0.666666667,5,1,0,0,18,324,2,2,2,36
222,222_BIOMD0000000122.xml.ssa,./models/sbml/test/all/222_BIOMD0000000122.xml.ssa.sbml,WithProbWEAK_UNTIL,14,29,0,2.071428571,7,29,0,2.071428571,4,29,2,4,8,56,0.147959184,0.068965517,1,1,0,17,72,2,4.235294118,9,72,2,4.235294118,9,72,4,7.058823529,15,120,0.249134948,0.611111111,1,1,0,0,14,238,2,2.588235294,4,44
223,223_BIOMD0000000123.xml.ssa,./models/sbml/test/all/223_BIOMD0000000123.xml.ssa.sbml,WithProbWEAK_UNTIL,14,29,0,2.071428571,7,29,0,2.071428571,4,29,2,4,8,56,0.147959184,0.068965517,1,1,0,17,72,2,4.235294118,9,72,2,4.235294118,9,72,4,7.058823529,15,120,0.249134948,0.611111111,1,1,0,0,14,238,2,2.588235294,4,44
224,224_BIOMD0000000064.xml.ssa,./models/sbml/test/all/224_BIOMD0000000064.xml.ssa.sbml,WithProbWEAK_UNTIL,22,38,0,1.727272727,5,38,0,1.727272727,7,38,1,3.454545455,9,76,0.078512397,0.105263158,1,5,4,17,105,1,6.176470588,15,105,2,6.176470588,12,105,2,10.82352941,24,184,0.363321799,0.742857143,1,2,1,0,22,374,2,2.941176471,5,50
225,225_BIOMD0000000249.xml.ssa,./models/sbml/test/all/225_BIOMD0000000249.xml.ssa.sbml,WithProbWEAK_UNTIL,17,20,0,1.176470588,4,20,0,1.176470588,3,20,1,2.352941176,7,40,0.069204152,0,1,10,8,20,78,1,3.9,7,78,2,3.9,6,78,4,6.8,11,136,0.195,0.615384615,1,1,0,0,17,340,2,2,2,40
226,226_BIOMD0000000085.xml.ssa,./models/sbml/test/all/226_BIOMD0000000085.xml.ssa.sbml,WithProbWEAK_UNTIL,17,34,0,2,4,34,0,2,4,34,2,4,7,68,0.117647059,0,1,1,0,17,81,2,4.764705882,7,81,2,4.764705882,8,81,3,8,13,136,0.280276817,0.716049383,1,1,0,0,17,289,3,3,3,51
227,227_BIOMD0000000108.xml.ssa,./models/sbml/test/all/227_BIOMD0000000108.xml.ssa.sbml,WithProbWEAK_UNTIL,17,25,0,1.470588235,4,25,0,1.470588235,6,25,1,2.941176471,7,50,0.08650519,0.08,1,9,6,17,84,1,4.941176471,11,84,1,4.941176471,10,84,3,8.647058824,19,147,0.290657439,0.702380952,1,1,0,0,17,289,2,2.411764706,4,41
228,228_BIOMD0000000185.xml.ssa,./models/sbml/test/all/228_BIOMD0000000185.xml.ssa.sbml,WithProbWEAK_UNTIL,24,20,0,0.833333333,3,20,0,0.833333333,3,20,1,1.666666667,4,40,0.034722222,0,8,2,1,20,44,1,2.2,4,44,1,2.2,4,44,2,3.4,6,68,0.11,0.727272727,8,1,0,0,24,480,2,2,2,40
229,229_BIOMD0000000111.xml.ssa,./models/sbml/test/all/229_BIOMD0000000111.xml.ssa.sbml,WithProbWEAK_UNTIL,26,19,0,0.730769231,2,19,0,0.730769231,2,19,1,1.461538462,3,38,0.028106509,0,9,2,1,19,33,1,1.736842105,3,33,1,1.736842105,3,33,1,2.473684211,4,47,0.091412742,0.696969697,9,1,0,0,26,494,2,2,2,38
230,230_BIOMD0000000137.xml.ssa,./models/sbml/test/all/230_BIOMD0000000137.xml.ssa.sbml,WithProbWEAK_UNTIL,24,21,0,0.875,4,21,0,0.875,3,21,1,1.75,5,42,0.036458333,0,6,3,1,20,47,1,2.35,5,47,1,2.35,5,47,1,3.65,8,73,0.1175,0.659574468,7,2,1,0,24,480,2,2.05,3,41
231,231_BIOMD0000000195.xml.ssa,./models/sbml/test/all/231_BIOMD0000000195.xml.ssa.sbml,WithProbWEAK_UNTIL,23,20,0,0.869565217,3,20,0,0.869565217,3,20,1,1.739130435,4,40,0.037807183,0,8,2,1,20,46,1,2.3,4,46,1,2.3,4,46,1,3.6,6,72,0.115,0.739130435,8,1,0,0,23,460,2,2,2,40
232,232_BIOMD0000000245.xml.ssa,./models/sbml/test/all/232_BIOMD0000000245.xml.ssa.sbml,WithProbWEAK_UNTIL,19,30,0,1.578947368,6,30,0,1.578947368,6,30,1,3.157894737,7,60,0.083102493,0,2,8,6,20,76,1,3.8,11,76,1,3.8,7,76,2,6.55,14,131,0.19,0.697368421,2,2,1,0,19,380,2,2.5,4,50
233,233_BIOMD0000000030.xml.ssa,./models/sbml/test/all/233_BIOMD0000000030.xml.ssa.sbml,WithProbWEAK_UNTIL,18,36,1,2,4,36,1,2,4,36,3,4,8,72,0.111111111,0.222222222,1,1,0,20,120,2,6,12,120,2,6,7,120,3,10.6,17,212,0.3,0.566666667,1,1,0,0,18,360,2,2.8,3,56
234,234_MODEL1011010000.xml.ssa,./models/sbml/test/all/234_MODEL1011010000.xml.ssa.sbml,WithProbWEAK_UNTIL,21,55,0,2.619047619,9,55,0,2.619047619,9,55,1,5.238095238,18,110,0.124716553,0.254545455,1,4,3,20,149,1,7.45,17,149,1,7.45,16,149,2,13.3,30,266,0.3725,0.899328859,1,3,2,0,21,420,2,3.15,6,63
235,235_BIOMD0000000180.xml.ssa,./models/sbml/test/all/235_BIOMD0000000180.xml.ssa.sbml,WithProbWEAK_UNTIL,24,20,0,0.833333333,3,20,0,0.833333333,3,20,1,1.666666667,4,40,0.034722222,0,8,2,1,20,44,1,2.2,4,44,1,2.2,4,44,2,3.4,6,68,0.11,0.727272727,8,1,0,0,24,480,2,2,2,40
236,236_BIOMD0000000172.xml.ssa,./models/sbml/test/all/236_BIOMD0000000172.xml.ssa.sbml,WithProbWEAK_UNTIL,24,52,0,2.166666667,9,52,0,2.166666667,9,52,1,4.333333333,15,104,0.090277778,0.153846154,1,4,3,19,122,1,6.421052632,12,122,2,6.421052632,12,122,2,11.31578947,21,215,0.337950139,0.860655738,1,2,1,0,24,456,2,3.210526316,4,61
237,237_BIOMD0000000176.xml.ssa,./models/sbml/test/all/237_BIOMD0000000176.xml.ssa.sbml,WithProbWEAK_UNTIL,24,52,0,2.166666667,9,52,0,2.166666667,9,52,1,4.333333333,15,104,0.090277778,0.153846154,1,4,3,19,122,1,6.421052632,12,122,2,6.421052632,12,122,2,11.31578947,21,215,0.337950139,0.860655738,1,2,1,0,24,456,2,3.210526316,4,61
238,238_MODEL2426780967.xml.ssa,./models/sbml/test/all/238_MODEL2426780967.xml.ssa.sbml,WithProbWEAK_UNTIL,24,52,0,2.166666667,9,52,0,2.166666667,9,52,1,4.333333333,15,104,0.090277778,0.153846154,1,4,3,19,122,1,6.421052632,12,122,2,6.421052632,12,122,2,11.31578947,21,215,0.337950139,0.860655738,1,2,1,0,24,456,2,3.210526316,4,61
239,239_MODEL2427021978.xml.ssa,./models/sbml/test/all/239_MODEL2427021978.xml.ssa.sbml,WithProbWEAK_UNTIL,24,52,0,2.166666667,9,52,0,2.166666667,9,52,1,4.333333333,15,104,0.090277778,0.153846154,1,4,3,19,122,1,6.421052632,12,122,2,6.421052632,12,122,2,11.31578947,21,215,0.337950139,0.860655738,1,2,1,0,24,456,2,3.210526316,4,61
240,240_BIOMD0000000355.xml.ssa,./models/sbml/test/all/240_BIOMD0000000355.xml.ssa.sbml,WithProbWEAK_UNTIL,20,17,0,0.85,3,17,0,0.85,3,17,1,1.7,6,34,0.0425,0.235294118,6,2,1,17,43,1,2.529411765,6,43,1,2.529411765,5,43,2,4.058823529,10,69,0.148788927,0.674418605,6,1,0,0,20,340,2,2,2,34
241,241_BIOMD0000000188.xml.ssa,./models/sbml/test/all/241_BIOMD0000000188.xml.ssa.sbml,WithProbWEAK_UNTIL,19,43,0,2.263157895,6,43,0,2.263157895,6,43,1,4.157894737,9,79,0.119113573,0.395348837,1,7,4,20,110,1,5.5,14,110,2,5.5,11,110,3,9.45,21,189,0.275,0.663636364,1,3,2,0,19,380,2,3,4,60
242,242_BIOMD0000000228.xml.ssa,./models/sbml/test/all/242_BIOMD0000000228.xml.ssa.sbml,WithProbWEAK_UNTIL,23,22,0,0.956521739,2,22,0,0.956521739,3,22,1,1.913043478,5,44,0.041587902,0.363636364,5,6,3,22,66,1,3,5,66,1,3,5,66,2,5,9,110,0.136363636,0.727272727,5,1,0,0,23,506,2,2,2,44
243,243_BIOMD0000000009.xml.ssa,./models/sbml/test/all/243_BIOMD0000000009.xml.ssa.sbml,WithProbWEAK_UNTIL,22,40,1,1.818181818,3,40,1,1.818181818,3,40,2,3.636363636,6,80,0.082644628,0.5,1,5,4,20,100,2,5,10,100,3,5,7,100,4,8.5,14,170,0.25,0.7,1,1,0,0,22,440,3,3,3,60
244,244_BIOMD0000000110.xml.ssa,./models/sbml/test/all/244_BIOMD0000000110.xml.ssa.sbml,WithProbWEAK_UNTIL,26,23,0,0.884615385,2,23,0,0.884615385,3,23,1,1.769230769,4,46,0.034023669,0,4,9,5,22,57,1,2.590909091,7,57,1,2.590909091,6,57,2,4.136363636,11,91,0.117768595,0.684210526,5,1,0,0,26,572,2,2.045454545,3,45
245,245_BIOMD0000000336.xml.ssa,./models/sbml/test/all/245_BIOMD0000000336.xml.ssa.sbml,WithProbWEAK_UNTIL,19,57,0,3,8,57,0,3,7,57,1,5.526315789,12,105,0.157894737,0.298245614,1,3,2,20,153,2,7.65,13,153,2,7.65,12,153,5,13.1,21,262,0.3825,0.745098039,1,1,0,0,19,380,2,3.4,4,68
246,246_MODEL8236441887.xml.ssa,./models/sbml/test/all/246_MODEL8236441887.xml.ssa.sbml,WithProbWEAK_UNTIL,38,19,0,0.5,1,19,0,0.5,1,19,1,1,1,38,0.013157895,0,19,1,0,19,19,1,1,1,19,1,1,1,19,1,1,1,19,0.052631579,1,19,0,0,0,38,722,2,2,2,38
247,247_BIOMD0000000091.xml.ssa,./models/sbml/test/all/247_BIOMD0000000091.xml.ssa.sbml,WithProbWEAK_UNTIL,17,43,0,2.529411765,7,43,0,2.529411765,6,43,1,4.882352941,8,83,0.148788927,0.534883721,1,6,5,23,145,2,6.304347826,13,145,2,6.304347826,11,145,5,11.08695652,20,255,0.274102079,0.737931034,1,2,1,0,17,391,2,2.739130435,5,63
248,248_BIOMD0000000269.xml.ssa,./models/sbml/test/all/248_BIOMD0000000269.xml.ssa.sbml,WithProbWEAK_UNTIL,27,22,0,0.814814815,3,22,0,0.814814815,2,22,1,1.62962963,4,44,0.030178326,0.272727273,9,3,1,22,40,1,1.818181818,4,40,1,1.818181818,3,40,2,2.636363636,4,58,0.082644628,0.75,9,2,1,0,27,594,2,2,2,44
249,249_BIOMD0000000143.xml.ssa,./models/sbml/test/all/249_BIOMD0000000143.xml.ssa.sbml,WithProbWEAK_UNTIL,23,49,0,2.130434783,6,49,0,2.130434783,6,49,1,4.260869565,9,98,0.092627599,0.081632653,1,5,3,20,104,1,5.2,10,104,2,5.2,9,104,4,8.85,15,177,0.26,0.721153846,1,1,0,0,23,460,2,3,4,60
250,250_BIOMD0000000021.xml.ssa,./models/sbml/test/all/250_BIOMD0000000021.xml.ssa.sbml,WithProbWEAK_UNTIL,24,25,0,1.041666667,2,25,0,1.041666667,3,25,1,2.083333333,5,50,0.043402778,0.32,3,17,8,24,86,1,3.583333333,8,86,1,3.583333333,8,86,2,6.125,14,147,0.149305556,0.73255814,3,4,2,0,24,576,2,2.041666667,3,49
251,251_MODEL1012090002.xml.ssa,./models/sbml/test/all/251_MODEL1012090002.xml.ssa.sbml,WithProbWEAK_UNTIL,20,50,1,2.5,4,50,1,2.5,4,50,3,5,8,100,0.125,0.52,1,1,0,20,133,2,6.65,12,133,4,6.65,9,133,6,11.6,17,232,0.3325,0.661654135,1,1,0,0,20,400,3,3.35,4,67
252,252_BIOMD0000000107.xml.ssa,./models/sbml/test/all/252_BIOMD0000000107.xml.ssa.sbml,WithProbWEAK_UNTIL,23,23,0,1,3,23,0,1,3,23,1,2,6,46,0.043478261,0.347826087,5,8,5,23,82,1,3.565217391,6,82,1,3.565217391,6,82,2,6.130434783,11,141,0.155009452,0.695121951,5,2,1,0,23,529,2,2,2,46
253,253_BIOMD0000000177.xml.ssa,./models/sbml/test/all/253_BIOMD0000000177.xml.ssa.sbml,WithProbWEAK_UNTIL,27,55,0,2.037037037,9,55,0,2.037037037,9,55,1,4.074074074,15,110,0.075445816,0.145454545,1,7,4,21,128,1,6.095238095,12,128,1,6.095238095,12,128,2,10.71428571,21,225,0.290249433,0.8515625,1,3,2,0,27,567,2,3.142857143,4,66
254,254_MODEL8236480549.xml.ssa,./models/sbml/test/all/254_MODEL8236480549.xml.ssa.sbml,WithProbWEAK_UNTIL,40,20,0,0.5,1,20,0,0.5,1,20,1,1,1,40,0.0125,0,20,1,0,20,20,1,1,1,20,1,1,1,20,1,1,1,20,0.05,1,20,0,0,0,40,800,2,2,2,40
255,255_MODEL2937159804.xml.ssa,./models/sbml/test/all/255_MODEL2937159804.xml.ssa.sbml,WithProbWEAK_UNTIL,9,28,0,3.111111111,12,28,2,3.111111111,8,28,4,6,14,54,0.345679012,0.357142857,1,4,2,28,212,4,7.571428571,14,212,4,7.571428571,12,212,7,14.07142857,23,394,0.270408163,0.660377358,1,1,0,0,9,252,2,2,2,56
256,256_BIOMD0000000090.xml.ssa,./models/sbml/test/all/256_BIOMD0000000090.xml.ssa.sbml,WithProbWEAK_UNTIL,29,55,0,1.896551724,5,55,0,1.896551724,5,55,1,3.793103448,9,110,0.065398335,0.290909091,1,7,6,21,90,1,4.285714286,9,90,1,4.285714286,9,90,2,7,15,147,0.204081633,0.855555556,1,6,5,0,29,609,2,3.047619048,6,64
257,257_BIOMD0000000294.xml.ssa,./models/sbml/test/all/257_BIOMD0000000294.xml.ssa.sbml,WithProbWEAK_UNTIL,22,26,0,1.181818182,5,26,0,1.181818182,3,26,1,2.363636364,8,52,0.053719008,0,1,13,10,26,102,1,3.923076923,8,102,2,3.923076923,6,102,4,6.846153846,12,178,0.150887574,0.607843137,1,1,0,0,22,572,2,2,2,52
258,258_BIOMD0000000034.xml.ssa,./models/sbml/test/all/258_BIOMD0000000034.xml.ssa.sbml,WithProbWEAK_UNTIL,22,22,0,1,2,22,0,1,2,22,1,2,3,44,0.045454545,0,4,12,6,22,58,1,2.636363636,3,58,2,2.636363636,4,58,3,4.272727273,6,94,0.119834711,0.689655172,4,6,5,0,22,484,2,2,2,44
259,259_BIOMD0000000061.xml.ssa,./models/sbml/test/all/259_BIOMD0000000061.xml.ssa.sbml,WithProbWEAK_UNTIL,25,49,0,1.96,9,49,0,1.96,7,49,1,3.92,13,98,0.0784,0.12244898,1,6,5,24,112,1,4.666666667,10,112,1,4.666666667,10,112,2,7.916666667,17,190,0.194444444,0.803571429,1,9,8,0,25,600,2,2.75,4,66
260,260_BIOMD0000000007.xml.ssa,./models/sbml/test/all/260_BIOMD0000000007.xml.ssa.sbml,WithProbWEAK_UNTIL,24,28,0,1.166666667,6,28,0,1.166666667,5,28,1,2.333333333,11,56,0.048611111,0.428571429,6,10,5,25,124,1,4.96,16,124,1,4.96,11,124,1,8.8,25,220,0.1984,0.709677419,6,1,0,0,24,600,2,2.12,3,53
261,261_BIOMD0000000214.xml.ssa,./models/sbml/test/all/261_BIOMD0000000214.xml.ssa.sbml,WithProbWEAK_UNTIL,29,24,0,0.827586207,1,24,0,0.827586207,2,24,1,1.655172414,3,48,0.028537455,0,5,2,1,24,57,1,2.375,3,57,1,2.375,4,57,2,3.75,6,90,0.098958333,0.666666667,5,1,0,0,29,696,2,2,2,48
262,262_BIOMD0000000048.xml.ssa,./models/sbml/test/all/262_BIOMD0000000048.xml.ssa.sbml,WithProbWEAK_UNTIL,23,42,0,1.826086957,6,42,0,1.826086957,4,42,1,3.652173913,10,84,0.079395085,0.047619048,1,7,4,25,134,2,5.36,14,134,2,5.36,9,134,3,9.32,20,233,0.2144,0.559701493,1,3,2,0,23,575,2,2.68,3,67
263,263_BIOMD0000000171.xml.ssa,./models/sbml/test/all/263_BIOMD0000000171.xml.ssa.sbml,WithProbWEAK_UNTIL,24,27,0,1.125,2,27,0,1.125,4,27,1,2.25,5,54,0.046875,0.296296296,3,2,1,26,102,1,3.923076923,10,102,1,3.923076923,10,102,2,6.807692308,18,177,0.150887574,0.754901961,3,1,0,0,24,624,2,2.038461538,3,53
264,264_BIOMD0000000013.xml.ssa,./models/sbml/test/all/264_BIOMD0000000013.xml.ssa.sbml,WithProbWEAK_UNTIL,27,62,0,2.296296296,13,62,0,2.296296296,8,62,1,4.592592593,15,124,0.085048011,0.129032258,1,2,1,21,127,2,6.047619048,13,127,2,6.047619048,10,127,3,10.38095238,17,218,0.287981859,0.692913386,1,1,0,0,27,567,2,3.333333333,6,70
265,265_BIOMD0000000211.xml.ssa,./models/sbml/test/all/265_BIOMD0000000211.xml.ssa.sbml,WithProbWEAK_UNTIL,27,48,0,1.777777778,6,48,0,1.777777778,5,48,1,3.555555556,10,96,0.065843621,0.25,1,10,9,21,84,1,4,8,84,1,4,8,84,2,6.523809524,14,137,0.19047619,0.797619048,1,10,8,0,27,567,2,2.904761905,4,61
266,266_BIOMD0000000281.xml.ssa,./models/sbml/test/all/266_BIOMD0000000281.xml.ssa.sbml,WithProbWEAK_UNTIL,31,73,0,2.35483871,6,73,1,2.35483871,7,73,1,4.709677419,12,146,0.075962539,0.410958904,1,3,2,22,129,2,5.863636364,9,129,3,5.863636364,9,129,4,9.863636364,15,217,0.266528926,0.751937984,1,2,1,0,31,682,2,3.636363636,5,80
267,267_MODEL1009220000.xml.ssa,./models/sbml/test/all/267_MODEL1009220000.xml.ssa.sbml,WithProbWEAK_UNTIL,27,55,0,2.037037037,9,55,0,2.037037037,9,55,1,4.074074074,15,110,0.075445816,0.145454545,1,7,5,21,126,1,6,12,126,1,6,12,126,2,10.52380952,21,221,0.285714286,0.849206349,1,4,3,0,27,567,2,3.142857143,4,66
268,268_BIOMD0000000086.xml.ssa,./models/sbml/test/all/268_BIOMD0000000086.xml.ssa.sbml,WithProbWEAK_UNTIL,17,48,0,2.823529412,6,48,0,2.823529412,6,48,4,5.647058824,8,96,0.166089965,0,1,1,0,24,184,4,7.666666667,10,184,2,7.666666667,11,184,5,13.66666667,19,328,0.319444444,0.77173913,1,1,0,0,17,408,3,3,3,72
269,269_BIOMD0000000173.xml.ssa,./models/sbml/test/all/269_BIOMD0000000173.xml.ssa.sbml,WithProbWEAK_UNTIL,26,46,0,1.769230769,6,46,0,1.769230769,5,46,1,3.384615385,9,88,0.068047337,0.086956522,1,5,2,26,142,2,5.461538462,10,142,1,5.461538462,12,142,2,9.307692308,17,242,0.210059172,0.802816901,1,8,7,0,26,676,2,2.615384615,4,68
270,270_BIOMD0000000042.xml.ssa,./models/sbml/test/all/270_BIOMD0000000042.xml.ssa.sbml,WithProbWEAK_UNTIL,30,44,0,1.466666667,7,44,0,1.466666667,5,44,1,2.933333333,11,88,0.048888889,0.136363636,1,18,15,25,99,1,3.96,10,99,1,3.96,10,99,2,6.64,18,166,0.1584,0.747474747,1,7,5,0,30,750,2,2.52,4,63
271,271_BIOMD0000000169.xml.ssa,./models/sbml/test/all/271_BIOMD0000000169.xml.ssa.sbml,WithProbWEAK_UNTIL,24,34,0,1.416666667,3,34,0,1.416666667,4,34,1,2.833333333,7,68,0.059027778,0.352941176,2,6,3,27,117,1,4.333333333,12,117,2,4.333333333,8,117,3,7.518518519,18,203,0.160493827,0.658119658,2,1,0,0,24,648,2,2.259259259,3,61
272,272_BIOMD0000000163.xml.ssa,./models/sbml/test/all/272_BIOMD0000000163.xml.ssa.sbml,WithProbWEAK_UNTIL,22,35,0,1.590909091,5,35,0,1.590909091,4,35,1,3.181818182,8,70,0.07231405,0.342857143,2,1,0,26,110,1,4.230769231,20,110,2,4.230769231,9,110,3,7.346153846,26,191,0.162721893,0.609090909,2,1,0,0,22,572,2,2.346153846,4,61
